0.33,0.27
0.45,0.31
0.94,1.18
1.02,0.70
0.57,0.93
0.09,0.01
0.23,0.22
0.09,0.09
0.76,0.70
0.84,1.17
0.14,0.39
0.44,0.93
0.18,0.23
0.10,0.14
0.52,0.76
0.79,1.69
1.54,0.78
0.35,0.45
2.80,1.04
11.9,2.26
0.31,0.18
0.03,0.06
0.90,0.50
0.32,0.70
0.28,0.19
0.37,1.01
0.67,0.15
0.47,0.32
1.42,0.16
0.60,0.37
0.09,0.06
0.00,0.53
0.91,0.75
2.87,0.75
0.26,0.63
0.24,0.18
1.42,2.20
0.53,1.06
0.38,0.82
0.44,0.39
1.04,1.41
1.08,0.40
0.88,0.87
0.08,0.03
0.81,0.84
0.14,0.10
0.75,0.43
2.09,1.23
1.22,1.04
0.95,1.29
0.03,0.02
0.20,0.28
0.56,0.56
1.42,3.99
2.51,1.17
0.70,0.63
0.20,0.21
6.13,2.20
0.90,0.73
2.58,3.14
0.62,0.61
0.25,0.21
0.44,0.19
0.33,0.69
1.04,2.14
0.81,0.71
0.03,0.01
0.25,0.41
0.17,0.12
2.01,0.50
0.46,0.32
4.25,2.19
3.35,1.22
6.85,4.15
4.54,0.65
0.22,0.20
0.39,1.13
1.50,1.93
0.22,0.05
0.72,1.12
0.21,0.69
2.28,1.72
0.42,0.11
0.67,0.35
1.00,1.24
1.29,0.52
1.38,0.73
0.95,1.52
6.11,1.60
2.47,2.07
0.12,0.14
0.31,0.37
1.57,0.71
0.19,0.28
2.48,2.74
2.62,0.72
1.56,1.69
4.93,1.31
0.61,0.73
0.00,0.01
0.50,0.18
0.49,1.11
2.31,1.28
2.58,3.02
0.96,0.53
0.70,0.40
0.01,0.04
0.20,0.70
0.33,0.17
1.09,1.24
0.87,0.38
0.36,0.66
0.19,0.15
0.25,0.35
0.54,0.74
0.43,0.67
0.30,0.15
0.29,0.24
0.67,0.62
1.12,1.82
0.33,0.04
0.45,0.58
0.02,0.13
0.39,0.44
0.90,0.59
0.31,0.22
0.02,0.01
0.19,0.71
0.74,1.53
0.00,0.01
0.07,0.07
0.73,0.74
0.91,0.37
0.19,0.26
2.07,0.30
5.92,3.02
0.85,0.64
1.03,0.34
0.23,0.54
0.76,0.88
0.72,0.53
0.23,0.34
0.42,0.89
0.69,0.73
5.67,4.21
0.07,0.53
0.12,0.09
1.82,1.06
2.29,0.35
0.02,0.01
0.50,0.26
0.11,0.08
0.71,0.32
0.18,0.07
0.42,0.85
0.84,1.10
0.45,0.55
0.57,0.49
0.85,0.65
0.97,0.73
0.72,0.88
0.45,0.70
2.53,0.81
0.31,0.22
0.71,0.48
0.29,0.58
0.23,0.61
0.17,0.05
0.07,0.03
3.82,1.67
0.68,0.82
0.28,0.53
0.00,0.01
0.16,0.40
0.66,1.20
0.05,0.02
0.08,0.11
0.30,0.33
0.64,0.32
1.23,1.62
0.14,0.13
0.25,0.16
0.44,0.87
0.45,0.21
0.40,0.18
1.28,1.25
0.06,0.21
0.55,0.38
0.48,0.38
0.06,0.04
0.78,1.71
1.03,0.51
0.03,0.02
0.22,0.25
0.94,1.28
3.98,4.72
0.17,0.26
0.58,1.48
0.61,0.48
0.18,0.06
0.55,0.26
0.31,0.56
1.56,3.36
0.19,0.24
0.38,0.04
0.20,0.24
1.38,0.94
0.78,0.59
1.33,0.33
0.81,0.72
1.69,0.72
0.27,0.20
0.03,0.02
0.05,0.05
2.49,1.89
0.30,0.30
1.09,2.86
1.19,0.44
2.89,2.02
0.93,2.04
0.11,0.07
0.11,0.15
0.30,0.24
0.05,0.03
0.04,0.04
0.17,0.22
1.87,5.27
1.30,0.58
0.39,0.32
0.67,0.48
0.42,0.67
0.57,1.06
0.49,0.29
1.35,1.91
0.10,0.01
0.29,0.05
1.52,0.91
1.64,1.35
0.79,0.88
0.65,0.17
0.25,0.21
0.36,0.23
0.65,0.18
0.54,0.48
0.57,0.81
1.13,1.52
0.31,0.14
0.67,0.45
0.02,0.17
0.65,0.02
0.08,0.28
0.01,0.01
0.08,0.07
1.44,1.92
0.14,0.14
1.14,0.35
0.71,0.30
1.73,2.14
0.25,0.24
0.15,0.27
0.58,0.54
0.72,0.96
1.44,1.51
1.01,0.30
1.05,0.46
0.83,0.59
0.23,0.25
0.17,0.13
0.68,0.97
3.65,4.94
0.31,0.59
0.71,1.08
0.59,0.30
0.48,1.55
1.21,1.73
0.14,0.12
1.20,0.66
0.11,0.24
0.63,0.16
0.54,1.37
0.41,0.62
0.18,0.44
0.75,1.22
0.42,0.42
0.23,0.12
4.24,1.53
0.49,0.22
0.70,0.31
0.23,0.18
0.22,0.08
0.23,0.22
0.17,0.45
0.57,0.66
11.6,0.25
0.79,1.93
0.32,0.35
0.75,1.53
0.40,0.41
1.28,0.32
0.78,0.47
0.26,0.49
0.00,0.11
0.52,0.87
0.08,0.06
0.25,0.36
0.61,0.52
0.37,0.19
0.46,0.77
0.09,0.27
0.45,0.12
0.26,0.40
3.48,1.37
0.40,0.26
0.70,0.94
0.54,0.90
0.24,0.38
0.36,0.71
0.24,0.39
0.04,0.02
0.34,0.67
1.36,0.09
0.57,0.20
1.15,0.67
0.11,0.37
1.81,0.81
0.05,0.15
4.63,3.68
0.28,0.13
0.44,0.30
0.48,1.32
0.41,0.27
0.50,0.49
0.46,0.50
0.16,0.37
0.05,0.07
0.87,0.63
0.66,0.54
0.00,0.01
0.69,0.41
0.66,0.60
0.57,0.81
3.67,1.55
0.19,0.21
0.28,0.50
1.20,2.07
0.07,0.11
0.27,0.19
0.23,0.15
0.80,0.58
0.47,0.29
0.80,0.93
0.86,0.03
1.68,0.92
1.52,1.96
0.93,1.09
0.13,0.07
0.46,0.20
0.45,0.35
0.44,0.60
0.52,0.39
0.12,0.18
0.52,1.18
0.13,0.17
0.17,0.06
0.58,1.41
0.06,0.04
0.00,0.01
0.00,0.06
1.23,2.22
0.29,0.30
0.15,0.29
0.10,0.08
0.26,0.36
0.37,0.70
0.80,0.51
0.39,0.39
0.07,0.11
0.91,0.72
1.00,2.16
0.49,0.63
0.14,0.23
0.01,0.01
0.36,0.81
0.34,0.69
1.39,0.31
0.03,0.04
1.03,1.73
1.22,1.01
2.66,3.20
1.71,2.33
0.61,0.30
1.79,1.41
0.31,0.15
1.22,1.20
1.96,1.64
1.89,1.53
2.12,0.74
1.00,1.61
0.39,0.32
0.14,0.05
0.64,0.41
0.02,0.01
0.43,0.62
1.04,0.58
1.28,0.44
0.27,0.52
0.01,0.00
0.27,0.15
0.39,0.36
2.57,1.58
0.93,1.60
1.30,1.10
0.37,0.48
3.14,2.18
0.89,0.46
1.90,0.78
0.51,0.62
1.43,0.24
0.64,0.66
0.19,0.20
0.34,0.36
2.04,1.22
1.39,1.27
1.21,3.09
2.59,2.07
0.09,0.03
0.68,0.70
0.80,0.25
0.44,0.74
0.00,0.01
0.40,1.68
0.15,0.10
0.15,0.08
0.72,0.15
0.14,0.07
0.09,0.06
0.72,2.64
0.06,0.01
0.00,6.59
0.74,0.27
0.07,0.12
0.93,1.47
0.29,0.53
0.55,0.40
0.48,0.10
0.30,0.23
0.50,0.23
0.06,0.07
0.28,0.51
0.02,0.04
0.15,0.12
0.50,0.87
3.10,2.18
0.20,0.20
0.56,0.03
0.74,0.65
0.01,0.01
1.34,1.75
0.16,0.13
0.37,0.21
0.15,0.21
0.33,0.38
0.62,1.30
0.24,0.31
0.59,0.32
0.24,0.36
0.11,0.21
0.84,0.42
0.37,0.35
0.28,0.19
2.72,0.67
0.38,0.20
2.20,0.50
0.35,0.05
0.42,0.37
0.38,1.18
0.30,0.41
0.40,0.37
0.16,0.39
1.53,0.34
0.20,0.12
0.22,0.18
0.51,0.75
0.00,0.04
0.22,0.24
0.15,0.20
0.11,0.13
0.43,0.51
0.17,0.19
0.53,2.02
0.32,0.35
1.45,1.03
2.69,1.07
0.62,0.40
0.40,0.55
1.48,1.71
0.49,0.77
2.66,0.59
0.00,0.03
0.09,0.05
0.17,0.77
0.85,1.13
1.75,0.74
0.37,0.65
0.27,0.20
0.66,0.70
0.05,0.03
0.09,0.11
0.10,0.06
0.67,0.87
0.05,0.04
0.00,0.04
1.60,0.68
0.44,0.75
0.00,0.02
0.42,0.62
2.08,0.56
1.41,1.16
0.98,0.61
0.01,0.02
1.23,0.76
0.15,0.35
0.52,0.50
0.58,0.51
0.62,0.45
1.25,0.55
0.63,0.98
0.26,0.34
0.32,0.09
0.67,0.92
0.00,0.01
0.44,0.99
1.31,1.37
0.26,0.24
1.01,0.75
0.26,0.39
0.36,0.21
0.74,0.63
0.12,0.23
0.47,0.41
0.54,0.24
1.23,0.57
1.16,1.01
1.34,1.92
0.00,0.08
0.13,0.33
0.27,0.14
2.83,1.67
0.87,0.61
0.44,0.29
0.26,0.29
0.42,0.85
1.77,0.66
2.01,0.92
0.22,0.24
0.34,1.24
1.15,1.25
0.15,0.21
1.08,0.78
0.47,0.45
0.51,0.49
1.29,1.53
0.17,0.55
1.36,0.85
0.44,0.28
0.43,0.82
0.14,0.17
1.15,0.23
0.31,0.62
2.66,0.88
2.17,2.62
1.46,0.32
0.24,0.47
1.72,0.89
0.15,0.67
0.04,0.06
1.30,2.21
0.91,1.44
0.35,0.19
0.01,0.05
0.20,0.42
0.14,0.13
0.79,1.15
0.25,0.13
0.52,0.39
1.51,0.81
0.23,0.32
0.01,0.04
0.28,0.18
0.32,0.42
0.29,0.90
0.19,0.26
1.90,0.58
0.29,0.77
0.69,0.25
0.00,0.01
0.40,0.22
0.54,0.57
0.11,0.06
0.98,0.29
1.22,0.39
0.58,0.59
1.06,0.53
0.48,0.44
0.87,1.50
3.10,3.82
0.45,1.71
0.22,0.67
1.01,1.12
1.22,1.33
0.64,0.47
1.27,0.03
7.07,2.48
0.76,1.65
0.22,0.18
0.19,0.16
0.17,0.36
0.42,0.27
0.34,0.26
0.77,0.94
0.75,0.85
0.35,0.39
1.60,1.49
0.46,0.61
0.14,0.14
2.77,3.03
2.98,1.60
1.13,0.77
0.46,0.25
0.68,0.48
0.26,0.31
0.47,0.42
2.03,1.82
0.28,0.07
0.85,0.27
0.21,0.19
0.67,0.31
0.56,0.98
0.96,1.10
1.57,2.22
0.52,1.63
0.29,0.25
0.47,0.93
0.08,0.01
0.54,0.46
0.25,0.21
2.32,0.90
0.31,0.21
0.04,0.22
2.40,2.14
1.03,0.54
0.15,0.31
0.87,0.35
0.37,0.78
0.28,0.25
0.05,0.14
0.41,0.35
3.10,1.43
1.08,0.30
1.30,2.42
0.48,0.39
0.11,0.04
0.22,0.23
0.71,0.25
0.34,0.65
1.32,1.09
0.00,0.02
1.56,1.47
0.08,0.01
0.22,0.49
0.24,0.39
0.04,0.15
0.03,0.06
0.65,0.27
0.23,0.25
0.39,0.35
1.41,0.30
0.03,0.16
0.02,0.01
0.70,1.39
0.69,0.58
1.20,0.63
0.29,0.22
1.50,0.83
0.55,0.97
0.48,1.06
0.49,0.44
0.03,0.02
0.69,1.42
0.17,0.07
0.40,0.59
1.85,4.02
0.02,0.01
0.29,0.18
1.04,0.46
0.12,0.03
0.09,0.07
1.83,0.69
0.23,0.24
0.05,0.05
0.50,0.15
0.18,0.06
0.84,0.80
1.18,0.37
0.21,0.23
0.15,0.22
0.36,0.91
0.20,0.35
0.92,0.32
2.31,2.08
0.31,0.25
0.91,0.59
0.77,0.66
0.70,1.08
0.00,0.02
0.19,0.10
2.59,0.72
0.51,0.58
1.76,0.98
0.00,0.16
8.10,3.39
1.37,1.93
0.86,0.41
1.42,1.27
0.06,0.05
0.65,0.52
0.02,0.01
0.21,0.15
0.46,0.29
0.54,0.34
0.23,0.29
0.98,1.16
0.27,0.17
0.02,0.01
0.05,0.06
0.42,1.15
0.44,0.31
0.62,0.91
0.12,0.15
0.05,0.07
0.37,0.29
0.65,1.13
0.45,1.56
0.13,0.11
0.28,0.21
0.09,0.01
1.63,1.09
0.00,0.01
1.77,0.91
0.23,0.16
2.49,1.11
0.87,0.75
0.18,0.11
1.30,0.75
0.37,0.27
0.21,0.33
2.18,1.62
0.04,0.01
0.36,0.13
0.56,0.51
1.04,1.10
0.62,1.30
0.08,0.15
0.96,0.45
0.31,0.36
0.92,0.85
0.78,0.70
0.39,0.11
0.03,0.01
0.16,0.33
0.99,1.84
1.44,0.46
0.08,0.17
0.58,0.48
0.26,0.56
0.12,0.33
0.83,0.53
0.61,0.78
0.52,0.45
0.48,1.13
0.05,0.03
0.06,0.01
0.59,0.17
1.32,0.65
0.24,0.20
0.11,0.18
0.47,0.62
0.33,0.57
1.41,1.05
1.22,1.01
1.87,1.43
0.87,0.38
0.77,0.51
0.38,0.63
0.12,0.15
0.33,0.48
0.99,0.33
0.39,0.43
0.02,0.10
0.12,0.07
0.43,0.66
0.15,0.17
0.50,1.59
0.44,0.27
0.39,0.41
0.52,0.42
0.36,0.20
1.40,0.76
0.56,0.61
0.53,1.68
0.63,0.48
0.50,1.34
0.37,0.54
2.32,6.01
0.81,0.28
0.72,0.55
0.42,0.17
0.00,0.10
0.14,0.61
0.91,1.66
0.45,0.64
0.43,0.68
0.81,0.56
0.72,0.36
2.18,0.55
0.23,0.07
0.01,0.10
3.29,1.95
0.30,0.62
0.59,0.68
0.22,0.42
0.05,0.24
0.18,0.11
1.53,1.09
0.35,0.14
0.41,0.34
0.41,0.43
0.51,0.26
0.43,0.39
0.34,0.21
0.41,0.22
0.35,0.51
1.10,0.44
0.37,0.36
0.21,0.32
1.20,0.29
0.64,0.73
0.01,0.02
0.03,0.02
1.66,1.62
0.54,0.42
0.24,0.17
1.99,0.54
0.72,0.48
1.23,0.92
0.14,0.15
0.36,0.77
0.33,0.30
0.50,0.08
0.01,0.01
1.48,1.26
0.63,0.64
2.51,2.01
0.42,0.29
0.77,0.35
0.31,0.50
0.45,0.63
0.52,0.39
0.37,0.60
0.35,0.50
0.17,0.25
0.68,0.53
0.14,0.14
0.44,0.59
1.15,0.44
2.91,1.74
0.48,1.00
0.06,0.04
0.06,0.04
0.10,0.06
0.40,0.24
0.17,0.07
0.37,0.96
0.04,0.02
0.21,0.57
1.12,1.07
0.67,0.39
1.98,0.97
1.22,0.76
0.50,0.41
0.13,0.20
0.40,0.36
0.19,0.04
0.04,0.02
1.22,0.08
1.34,0.33
0.17,0.07
0.26,0.37
0.59,0.38
0.94,1.04
0.35,0.61
0.10,0.47
0.05,0.06
0.11,0.14
0.71,0.17
0.30,0.38
0.53,0.83
0.36,0.23
0.79,2.03
0.59,0.27
0.17,0.19
0.15,0.22
0.14,0.09
3.93,2.07
0.02,0.00
0.98,0.23
0.35,0.35
0.64,0.29
0.53,0.37
2.31,2.52
0.75,0.94
0.65,0.67
0.19,0.09
0.02,0.01
0.12,0.15
0.60,0.35
1.73,0.96
0.08,0.02
3.17,1.80
0.77,1.79
0.07,0.08
0.34,0.35
0.09,0.07
0.01,0.02
0.22,0.16
0.01,0.02
0.27,0.15
0.55,0.35
0.06,0.05
0.58,0.93
0.37,0.10
0.49,0.44
0.11,0.14
0.95,1.34
1.06,0.65
0.17,0.54
1.08,0.57
0.54,1.16
0.16,0.08
0.90,0.41
0.28,0.05
0.20,0.21
0.42,0.20
0.30,0.32
0.17,0.21
0.22,0.41
0.17,0.04
0.51,0.21
0.89,0.98
1.10,0.53
0.17,0.22
0.01,6.50
0.88,0.18
1.55,0.54
0.64,0.39
0.15,0.20
0.06,0.05
0.53,0.25
1.12,1.81
0.28,0.30
0.14,0.10
0.50,0.62
0.96,1.00
0.35,0.45
0.85,1.15
0.68,0.29
0.19,0.18
0.32,0.44
0.30,0.27
0.51,0.39
0.53,0.22
0.15,0.16
0.33,0.65
1.90,0.49
1.12,0.54
0.29,0.84
0.62,0.43
0.30,0.07
0.25,0.12
2.30,0.55
0.17,0.00
0.25,0.51
1.10,0.04
1.43,0.41
0.14,0.18
0.16,0.09
0.23,0.17
0.02,0.02
0.29,0.22
0.27,0.27
0.19,0.49
0.32,0.38
0.89,1.12
0.48,0.23
0.72,0.42
0.68,0.41
0.31,0.59
0.70,0.55
0.16,0.17
2.82,0.94
0.21,0.28
0.52,0.25
0.02,0.01
0.23,0.23
0.18,0.35
0.22,0.15
0.45,0.22
0.30,0.34
0.00,0.06
1.23,0.34
0.38,0.45
0.83,1.13
0.79,0.34
0.63,0.72
0.53,0.33
0.78,0.26
1.08,0.78
1.06,0.69
0.34,0.19
0.10,0.05
0.02,0.02
0.40,0.22
0.02,0.01
0.45,0.23
0.39,0.22
2.60,3.01
1.32,1.01
0.49,0.33
1.72,0.61
0.19,0.11
0.67,1.48
0.08,0.08
1.73,1.02
0.26,0.63
3.30,2.03
0.02,0.01
0.26,0.39
1.35,2.93
0.73,1.01
0.28,0.28
1.51,0.64
0.60,0.77
1.49,1.57
0.35,0.53
0.97,0.73
0.89,0.92
2.00,2.20
0.60,0.33
0.27,0.18
0.31,0.04
0.08,0.04
1.03,0.65
1.27,0.57
0.06,0.00
0.21,0.24
0.05,0.06
0.05,0.32
0.34,0.23
0.51,0.31
0.15,0.34
0.77,1.00
0.35,0.30
0.14,0.16
0.07,0.04
0.17,0.08
0.50,0.75
0.00,0.12
0.28,0.36
0.12,0.10
0.35,0.57
2.35,1.61
1.83,0.78
0.09,0.08
1.04,0.92
1.09,0.93
0.60,0.20
1.20,0.83
0.00,0.02
0.44,0.51
0.21,0.50
0.06,0.09
1.50,0.99
0.36,0.21
0.05,0.07
4.56,1.68
0.28,0.27
0.46,0.71
0.22,0.14
2.21,0.87
0.20,0.17
1.00,1.07
0.17,0.06
0.21,0.10
0.00,0.05
0.47,0.73
0.24,0.19
0.64,0.26
0.86,1.27
0.37,0.31
0.06,0.04
0.41,0.44
0.24,0.19
0.03,0.13
0.10,0.12
0.00,0.03
1.95,0.67
0.35,0.11
0.26,0.34
1.91,0.53
0.81,0.98
0.48,0.38
0.01,0.02
0.83,0.35
0.05,0.04
0.15,0.10
0.23,0.30
0.01,0.01
0.06,0.04
0.28,0.14
0.25,0.61
0.07,0.12
0.73,0.34
0.73,0.53
0.31,0.15
0.15,0.21
0.22,0.13
0.55,0.39
0.19,0.15
0.00,0.01
0.32,0.18
0.65,0.26
0.43,0.64
0.08,0.01
0.69,0.87
0.01,0.01
0.46,0.09
0.81,0.52
1.34,2.44
0.25,0.21
0.36,0.23
0.15,0.07
0.20,0.18
0.53,0.16
1.43,2.18
0.02,0.11
0.16,0.22
0.12,0.11
0.00,0.01
0.52,0.72
0.27,0.89
0.38,0.31
0.23,0.48
0.21,0.32
0.09,0.08
0.37,0.33
0.66,0.51
0.00,0.05
0.10,0.03
0.31,0.90
0.12,0.36
0.22,0.29
0.49,0.34
0.66,0.60
0.13,0.27
0.63,0.81
0.44,0.59
0.45,0.12
2.86,1.61
0.36,0.64
0.19,0.35
1.24,1.67
0.25,0.10
0.12,0.27
0.28,0.50
0.46,0.67
0.83,1.04
0.89,0.83
0.01,0.01
0.31,0.86
0.11,0.11
0.30,0.76
0.00,0.01
0.04,0.04
1.13,0.53
0.21,0.25
1.34,0.69
0.34,0.73
13.1,3.17
0.27,0.06
0.55,0.63
0.20,0.10
0.80,0.23
0.10,0.14
1.62,2.03
0.39,0.29
0.34,0.25
0.44,0.52
0.47,1.03
0.21,0.11
0.71,1.24
0.37,0.51
1.09,1.30
0.30,0.26
1.04,0.37
0.25,0.52
0.53,1.39
0.96,0.87
0.83,1.20
0.21,0.90
2.33,0.76
0.59,1.32
0.52,0.11
0.22,0.35
0.10,0.20
3.45,0.75
1.02,0.52
0.47,0.33
0.90,0.78
2.40,0.72
0.18,0.21
0.01,0.01
0.12,0.52
0.28,0.80
0.48,0.27
0.14,0.20
0.45,0.03
1.06,0.52
0.09,0.06
0.34,0.30
1.17,0.78
0.80,1.43
0.75,1.32
0.45,0.28
0.31,0.12
0.88,0.42
1.70,1.22
0.74,0.41
0.15,0.23
0.06,0.04
0.32,0.29
0.23,0.32
0.09,0.03
0.67,0.84
0.18,0.32
0.38,0.47
0.57,0.64
0.27,0.29
0.44,1.38
0.02,0.03
0.00,0.01
4.22,1.01
0.21,0.24
0.27,0.61
0.04,0.11
0.44,0.36
0.14,0.16
0.66,0.64
0.14,0.28
0.95,1.18
1.66,0.33
0.73,1.55
0.13,0.18
0.20,0.04
1.09,0.57
0.66,1.09
0.14,0.38
0.41,0.22
4.19,2.05
0.59,0.59
0.47,0.43
0.92,0.90
0.32,0.27
1.28,0.70
0.01,0.12
0.20,0.92
0.19,0.62
0.82,0.33
0.57,1.10
0.11,0.05
0.51,0.21
0.14,0.14
1.10,0.41
1.01,0.26
1.48,0.46
0.44,0.38
0.07,0.19
0.19,0.43
0.31,0.60
0.30,0.32
0.19,0.16
2.03,0.66
4.14,0.79
0.23,0.21
1.07,2.99
0.27,0.22
0.69,0.33
2.58,2.18
0.23,0.05
1.83,2.39
0.53,0.48
0.04,0.04
0.17,0.05
0.00,0.08
1.13,0.56
0.16,0.10
0.24,0.29
0.29,0.31
1.77,2.28
0.89,0.60
0.63,0.64
0.69,0.10
0.41,0.42
0.34,0.61
0.19,0.10
0.46,0.85
0.07,0.52
0.37,0.44
0.50,0.38
1.44,2.31
0.79,1.30
0.17,0.11
0.36,0.21
0.47,0.23
0.12,0.04
0.62,0.51
0.37,0.16
0.18,0.64
1.41,0.22
0.27,0.60
0.71,1.56
3.09,1.38
0.32,0.32
0.45,0.41
1.03,1.03
0.40,0.58
0.21,0.09
0.00,0.07
0.33,0.12
0.26,0.16
0.32,0.22
0.60,0.33
0.56,0.66
0.00,0.04
0.44,0.23
0.45,0.62
0.00,0.07
0.23,0.41
0.52,0.32
0.09,0.06
0.73,1.01
0.70,0.35
0.97,1.20
0.83,0.83
0.73,0.46
4.09,2.96
0.19,0.28
0.45,1.11
0.32,0.13
0.39,0.39
0.53,0.68
1.04,0.69
0.71,1.72
0.16,0.12
0.23,0.17
0.23,0.75
0.00,0.02
0.75,0.37
0.29,0.29
0.13,0.11
0.06,0.02
0.37,0.64
0.55,1.00
0.49,0.42
1.42,0.67
0.25,0.41
0.71,0.31
0.67,0.18
0.40,0.25
0.65,0.90
0.45,0.94
0.26,0.66
0.19,0.27
0.51,0.24
2.44,1.47
0.08,0.04
0.29,0.45
0.78,1.38
0.26,0.81
0.56,0.49
0.00,0.01
0.54,1.10
1.40,0.62
0.37,0.56
0.18,0.11
1.41,0.83
0.23,0.37
0.15,0.10
0.82,0.12
0.55,0.15
0.28,0.13
0.26,0.00
1.10,2.23
1.19,1.87
0.02,0.04
0.28,0.48
1.04,0.56
1.34,0.26
0.72,0.47
0.02,0.09
0.18,0.15
0.31,0.40
0.46,0.57
0.29,0.71
0.05,0.06
0.30,0.36
0.17,0.10
0.34,0.16
0.00,0.01
0.59,0.88
0.11,0.05
0.33,0.11
0.27,0.45
0.82,1.03
0.65,1.00
0.27,0.07
0.43,0.14
1.99,0.20
1.27,1.28
0.03,0.06
0.37,0.17
0.42,0.41
0.76,0.34
0.38,0.43
1.91,0.98
0.00,0.03
0.34,0.54
0.17,0.16
0.05,0.03
0.00,0.11
1.01,0.36
0.06,0.03
0.15,0.19
0.21,0.17
0.06,0.00
0.62,0.59
0.39,0.48
0.23,0.29
1.07,0.82
0.13,0.12
0.81,0.97
0.42,0.30
0.63,1.07
0.19,0.39
0.28,0.23
0.39,0.38
0.70,0.95
0.64,1.33
0.02,0.20
0.43,0.44
0.53,0.58
0.01,0.01
0.08,0.04
0.39,0.37
0.00,0.06
1.47,0.27
0.46,0.81
0.43,0.55
0.34,0.17
0.08,0.09
0.48,0.23
0.01,0.39
0.06,0.05
0.11,0.06
0.18,0.18
0.26,0.08
0.69,0.79
0.22,0.16
0.48,0.82
1.43,0.32
1.14,0.19
3.36,1.42
0.43,0.86
0.56,0.42
0.11,0.06
0.57,0.41
0.36,0.09
0.24,0.34
0.53,0.32
0.52,1.24
0.41,0.34
0.19,0.46
0.14,0.36
0.33,0.20
0.56,0.38
0.07,0.04
0.37,0.57
0.23,0.05
0.02,0.02
0.66,0.02
0.04,0.04
2.03,1.03
0.78,0.18
0.15,0.18
2.57,0.34
0.80,0.50
0.60,0.97
0.69,1.50
0.08,0.27
0.77,0.64
0.36,0.50
0.25,0.10
0.29,0.14
0.18,0.01
0.58,0.31
0.18,0.33
0.59,0.32
0.17,0.12
0.08,0.07
0.29,0.23
0.99,0.90
3.45,5.97
0.66,1.06
0.00,0.02
0.04,0.03
0.51,0.29
0.69,0.58
0.03,0.02
0.23,0.19
0.26,0.50
0.19,0.10
0.42,0.39
0.14,0.22
0.20,0.07
0.53,0.75
0.28,0.30
0.13,0.21
3.13,1.84
0.06,0.04
0.26,0.77
0.21,0.21
0.36,0.66
0.01,0.01
0.84,0.83
0.75,0.23
1.85,0.76
0.78,0.48
0.37,0.10
0.17,0.16
0.66,0.67
1.66,1.57
0.93,1.27
0.78,0.17
0.30,0.66
0.02,0.01
0.52,1.02
0.40,0.21
0.20,0.17
0.71,1.65
0.61,0.41
1.49,0.74
0.59,0.01
0.07,0.13
0.18,0.29
0.01,0.01
0.15,0.32
0.45,0.25
2.72,0.99
1.20,2.32
0.91,0.19
0.13,0.07
0.15,0.22
0.12,0.05
0.77,0.81
0.08,0.06
0.40,0.59
0.11,0.09
1.00,1.57
0.50,1.37
1.53,0.93
0.28,0.24
2.17,0.26
0.20,0.18
0.59,0.56
0.95,0.44
0.14,0.15
0.01,0.04
1.47,1.44
0.39,0.57
0.18,0.18
0.25,0.21
1.40,0.51
0.28,0.42
0.67,0.50
0.80,1.15
2.21,1.11
0.94,1.23
0.30,0.43
0.56,0.51
1.05,0.50
0.38,0.55
0.18,0.08
0.22,0.50
0.99,1.77
0.15,0.10
0.29,0.32
0.43,0.69
0.52,0.37
0.45,0.84
0.58,0.18
0.35,0.87
0.27,0.12
1.14,0.70
1.59,1.18
0.06,0.02
0.02,0.02
0.16,0.11
0.11,0.11
0.45,0.79
0.56,0.14
1.44,0.64
1.69,0.67
0.36,0.43
2.57,0.88
1.94,0.96
0.24,0.21
0.52,0.33
0.22,0.61
0.33,0.21
3.21,0.84
0.19,0.13
0.05,0.01
0.75,2.47
0.00,0.01
0.54,0.84
0.16,0.12
0.21,0.63
0.03,0.07
0.00,0.01
0.27,0.34
0.17,0.14
0.28,0.05
0.76,0.23
0.30,1.14
0.07,0.07
0.71,0.50
0.08,0.07
0.80,0.02
0.23,0.47
0.18,0.09
0.29,0.22
0.14,0.11
1.88,0.39
0.65,1.32
1.11,0.59
1.19,0.60
0.13,0.48
1.62,1.36
0.75,0.34
0.20,0.21
3.02,0.73
0.31,0.26
0.15,0.04
0.48,0.70
0.15,0.06
0.30,0.48
0.58,0.22
0.23,0.13
0.28,0.24
0.23,0.18
0.05,0.04
0.08,0.18
0.18,0.14
0.38,0.85
0.00,0.02
0.30,0.50
0.06,0.02
0.35,0.58
0.29,0.16
0.09,0.13
0.01,0.01
0.11,0.27
0.41,0.30
0.55,0.30
0.30,0.10
0.48,0.52
0.28,0.49
0.41,0.09
1.82,0.46
0.35,0.36
0.07,0.07
0.46,0.15
0.27,0.51
0.40,0.82
0.47,0.13
0.99,0.96
0.84,0.29
0.39,0.45
0.97,1.43
1.02,2.12
0.00,0.01
1.84,0.69
4.05,2.39
0.00,0.07
1.73,0.49
0.09,0.07
0.38,0.24
0.47,0.66
0.79,0.16
0.52,0.53
0.00,0.01
0.01,0.01
0.21,0.27
0.57,0.34
0.49,0.53
0.54,0.34
0.22,0.41
0.75,0.50
0.32,0.55
0.17,0.11
0.18,0.05
0.01,0.01
0.04,0.05
0.15,0.10
0.62,0.42
0.51,0.09
0.12,0.07
0.13,0.11
0.45,0.47
2.29,0.66
0.00,0.07
0.19,0.13
0.94,0.92
0.51,0.29
3.11,1.88
0.48,0.34
0.98,0.91
0.48,1.12
0.48,0.38
0.09,0.09
0.40,0.60
